Make,Model,City (kg/km/seat),Hwy (kg/km/seat),Comb (kg/km/seat),CO2 Emissions(g/km),Car Cost per Seat (AUD)
Porsche,911 Targa 4S,0.0202759999999999,0.014504,0.017612,278,11.040000000000001
Porsche,911 Targa 4 GTS,0.020128,0.015836,0.018204,287,12.328
Porsche,911 Targa 4 GTS,0.0217559999999999,0.0150959999999999,0.018796,296,13.431999999999999
Porsche,911 Turbo,0.022496,0.017612,0.0202759999999999,321,11.776
Porsche,911 Turbo Cabriolet,0.023088,0.017464,0.020572,324,15.272
Porsche,911 Turbo S,0.022644,0.017464,0.0202759999999999,321,19.136000000000003
Porsche,911 Turbo S Cabriolet,0.02368,0.017464,0.0208679999999999,328,26.986666666666668
Porsche,Cayenne,0.020424,0.015836,0.018352,289,13.984
Porsche,Cayenne Coupe,0.020424,0.015836,0.018352,289,15.41
Porsche,Cayenne S,0.0217559999999999,0.015688,0.019092,307,14.72
Porsche,Cayenne S Coupe,0.021312,0.016576,0.01924,305,16.744
Porsche,Cayenne GTS,0.023384,0.018204,0.021016,331,10.856
Porsche,Cayenne GTS Coupe,0.022496,0.018352,0.02072,326,15.272
Porsche,Cayenne Turbo,0.024864,0.018352,0.021904,343,13.616
Porsche,Cayenne Turbo Coupe,0.023532,0.0177599999999999,0.0208679999999999,330,7.544
Porsche,Cayenne Turbo GT,0.024864,0.018352,0.021904,345,16.928
Porsche,Macan,0.018352,0.013764,0.01628,263,10.304
Porsche,Macan S,0.020424,0.0149479999999999,0.018056,289,18.768
Porsche,Macan GTS,0.01998,0.015836,0.018056,290,13.616
Porsche,Panamera,0.019388,0.014504,0.017168,274,11.040000000000001
Porsche,Panamera 4,0.018944,0.014504,0.01702,274,13.616
Porsche,Panamera 4 Executive,0.020424,0.0150959999999999,0.018056,289,11.776
Porsche,Panamera 4 ST,0.018944,0.0150959999999999,0.0173159999999999,274,13.616
Porsche,Panamera 4S,0.018944,0.014504,0.016872,276,7.7542857142857144
Porsche,Panamera 4S Executive,0.020424,0.0150959999999999,0.018056,292,9.936
Porsche,Panamera 4S ST,0.020424,0.0150959999999999,0.018056,292,15.64
Porsche,Panamera GTS,0.023236,0.016576,0.0202759999999999,323,13.616
Porsche,Panamera GTS ST,0.023236,0.017464,0.020572,323,11.73
Porsche,Panamera Turbo S,0.022644,0.016576,0.01998,326,13.616
Porsche,Panamera Turbo S Executive,0.022644,0.016576,0.01998,326,8.832
Porsche,Panamera Turbo S ST,0.022644,0.016576,0.01998,326,19.136000000000003
Ram,1500 EcoDiesel,0.0155399999999999,0.010804,0.0133199999999999,243,11.408
Ram,1500 HFE EcoDiesel,0.015392,0.010508,0.013172,238,18.216
Ram,1500 eTorque,0.017612,0.0139119999999999,0.015984,253,12.696000000000002
Ram,1500 HFE eTorque,0.017168,0.0133199999999999,0.015392,245,13.8
Ram,1500,0.023976,0.0155399999999999,0.020128,320,39.56
Ram,1500 eTorque,0.01924,0.0147999999999999,0.0173159999999999,275,15.088
Ram,1500 4X4 EcoDiesel,0.016428,0.01184,0.0143559999999999,260,16.192
Ram,1500 4X4 eTorque,0.018056,0.0143559999999999,0.016428,260,15.64
Ram,1500 4X4,0.023828,0.01628,0.020424,325,13.616
Ram,1500 4X4 eTorque,0.019832,0.0155399999999999,0.017908,284,8.648
Ram,1500 4X4 TRX,0.033152,0.02442,0.029304,465,13.8
Ram,1500 Classic,0.020572,0.014208,0.017612,280,13.064000000000002
Ram,1500 Classic,0.023532,0.016428,0.0202759999999999,323,18.584
Ram,1500 Classic 4X4,0.02146,0.0150959999999999,0.018648,295,33.58
Ram,1500 Classic 4X4,0.023976,0.017168,0.0208679999999999,330,11.408
Ram,ProMaster City,0.016576,0.012284,0.014652,232,13.616
Rolls-Royce,Cullinan,0.029748,0.017908,0.02442,386,18.032000000000004
Rolls-Royce,Cullinan Black Badge,0.029748,0.017908,0.02442,386,13.616
Rolls-Royce,Ghost,0.0294519999999999,0.018796,0.0247159999999999,387,14.720000000000002
Rolls-Royce,Ghost Black Badge,0.0294519999999999,0.018796,0.0247159999999999,387,13.8
Rolls-Royce,Ghost EWB,0.0294519999999999,0.018796,0.0247159999999999,387,13.616
Rolls-Royce,Phantom,0.0295999999999999,0.017464,0.024124,382,14.168000000000001
Rolls-Royce,Phantom EWB,0.0295999999999999,0.017464,0.024124,382,15.64
Subaru,Ascent AWD,0.0173159999999999,0.0133199999999999,0.0155399999999999,245,13.616
Subaru,BRZ,0.01628,0.011396,0.01406,224,13.8
Subaru,BRZ,0.0177599999999999,0.013024,0.0155399999999999,247,11.828571428571427
Subaru,Crosstrek AWD,0.01258,0.01036,0.011692,184,13.431999999999999
Subaru,Crosstrek AWD,0.0155399999999999,0.011988,0.0139119999999999,220,14.72
Subaru,Crosstrek AWD,0.013024,0.01036,0.01184,188,11.408
Subaru,Forester AWD,0.0133199999999999,0.010656,0.0121359999999999,192,13.984
Subaru,Forester Wilderness AWD,0.01406,0.012284,0.0133199999999999,210,11.592
Subaru,Impreza 4-Door AWD,0.012284,0.009472,0.010952,174,40.02
Subaru,Impreza 4-Door AWD,0.0149479999999999,0.0111,0.0133199999999999,209,14.352
Subaru,Impreza 5-Door AWD,0.012432,0.009768,0.011248,178,15.64
Subaru,Impreza 5-Door AWD,0.0149479999999999,0.011396,0.0133199999999999,211,16.192
Subaru,Legacy AWD,0.014652,0.010804,0.0128759999999999,205,16.376
Subaru,Legacy AWD,0.013024,0.009916,0.011544,184,11.040000000000001
Subaru,Outback AWD,0.0149479999999999,0.011692,0.0134679999999999,213,11.224
Subaru,Outback AWD,0.0133199999999999,0.010508,0.0121359999999999,192,13.616
Subaru,Outback Wilderness AWD,0.016132,0.013172,0.0147999999999999,235,16.008000000000003
Subaru,WRX AWD,0.018796,0.0139119999999999,0.016576,262,11.828571428571427
Subaru,WRX AWD,0.018204,0.0133199999999999,0.015984,254,11.224
Toyota,4Runner 4WD,0.022052,0.018648,0.020424,323,13.616
Toyota,4Runner 4WD (Part-Time 4WD) ,0.021904,0.0185,0.020424,321,15.456
Toyota,C-HR,0.0128759999999999,0.0111,0.0121359999999999,189,10.645714285714288
Toyota,Camry LE/SE,0.01258,0.009028,0.010952,174,13.616
Toyota,Camry XSE,0.0127279999999999,0.009324,0.011248,178,11.592
Toyota,Camry XSE V6,0.015836,0.010952,0.013616,215,10.672
Toyota,Camry TRD,0.015984,0.011248,0.0139119999999999,220,16.376
Toyota,Camry AWD SE,0.0139119999999999,0.010064,0.0121359999999999,192,10.672
Toyota,Camry AWD XSE,0.01406,0.01036,0.012432,195,14.72
Toyota,Camry Hybrid LE,0.007252,0.007104,0.007252,113,50.14
Toyota,Camry Hybrid SE/XLE/XSE,0.007844,0.0073999999999999,0.0075479999999999,121,12.144000000000002
Toyota,Corolla,0.011692,0.009176,0.010508,166,11.73
Toyota,Corolla XLE,0.011988,0.009324,0.010804,170,14.536000000000001
Toyota,Corolla,0.01184,0.0088799999999999,0.010508,165,11.040000000000001
Toyota,Corolla,0.011248,0.008732,0.010064,159,11.040000000000001
Toyota,Corolla XSE,0.011396,0.009028,0.01036,164,15.824000000000002
Toyota,Corolla,0.0121359999999999,0.00962,0.010952,172,13.248000000000001
Toyota,Corolla Apex Edition,0.011396,0.009176,0.01036,164,18.768
Toyota,Corolla Hatchback,0.0111,0.008732,0.010064,159,15.088
Toyota,Corolla Hatchback,0.012432,0.009916,0.011248,179,12.696000000000002
Toyota,Corolla Hybrid,0.006512,0.0066599999999999,0.0066599999999999,106,29.900000000000002
Toyota,Corolla Cross,0.011248,0.01036,0.010804,171,13.8
Toyota,Corolla Cross AWD,0.011988,0.010952,0.011544,182,15.64
Toyota,GR 86,0.016428,0.011396,0.014208,224,13.616
Toyota,GR 86,0.017612,0.0128759999999999,0.0155399999999999,246,10.304
Toyota,GR Supra 2.0,0.013764,0.010656,0.012432,195,15.272
Toyota,GR Supra 3.0,0.015688,0.01184,0.0139119999999999,218,14.720000000000002
Toyota,Highlander AWD,0.017464,0.0127279999999999,0.015244,241,13.064000000000002
Toyota,Highlander Hybrid AWD,0.009916,0.010064,0.009916,158,15.272
Toyota,Highlander Hybrid AWD Limited/Platinum,0.009768,0.010064,0.009916,156,13.616
Toyota,Prius,0.006512,0.0069559999999999,0.0066599999999999,106,10.488000000000001
Toyota,Prius AWD,0.006808,0.0073999999999999,0.007104,111,12.88
Toyota,RAV4,0.013024,0.010064,0.011692,184,12.512
Toyota,RAV4 (Stop/Start),0.01258,0.010064,0.011396,180,13.405714285714286
Toyota,RAV4 AWD,0.01406,0.010508,0.012432,198,10.35
Toyota,RAV4 AWD (Stop/Start),0.013024,0.010508,0.01184,187,13.616
Toyota,RAV4 AWD LE,0.0128759999999999,0.010212,0.011692,184,14.536000000000001
Toyota,RAV4 AWD TRD Off-Road,0.01406,0.010952,0.01258,200,9.2
Toyota,RAV4 Hybrid AWD,0.008584,0.009324,0.0088799999999999,140,13.616
Toyota,Sequoia 4WD,0.0273799999999999,0.020572,0.0242719999999999,385,13.8
Toyota,Sienna,0.009768,0.00962,0.009768,154,27.906666666666666
Toyota,Sienna AWD,0.010064,0.009768,0.009916,158,13.616
Toyota,Tacoma 4WD,0.01924,0.0155399999999999,0.017464,278,9.200000000000001
Toyota,Tacoma 4WD,0.020424,0.016872,0.018796,299,13.616
Toyota,Tacoma 4WD D-Cab TRD Off-Road/PRO,0.020424,0.0173159999999999,0.019092,300,13.616
Toyota,Tundra,0.019388,0.0149479999999999,0.017464,277,18.768
Toyota,Tundra 4WD,0.020128,0.015392,0.018056,285,8.937142857142858
Toyota,Tundra 4WD TRD,0.01998,0.015688,0.018056,286,17.112000000000002
Toyota,Tundra Hybrid 4WD,0.018796,0.0155399999999999,0.0173159999999999,274,12.88
Toyota,Tundra Hybrid 4WD TRD PRO,0.0185,0.016576,0.017612,277,14.536000000000001
Toyota,Venza AWD,0.008732,0.009472,0.009028,142,10.488000000000001
Volkswagen,Atlas 4MOTION,0.01702,0.01406,0.015688,249,11.776
Volkswagen,Atlas 4MOTION,0.020424,0.0150959999999999,0.018056,286,13.616
Volkswagen,Atlas Cross Sport 4MOTION,0.017168,0.0143559999999999,0.015836,252,11.224
Volkswagen,Atlas Cross Sport 4MOTION,0.019388,0.0147999999999999,0.0173159999999999,275,7.728
Volkswagen,Golf GTI,0.013764,0.01036,0.012284,194,13.616
Volkswagen,Golf GTI,0.014504,0.010212,0.01258,198,12.535
Volkswagen,Golf R,0.015244,0.011396,0.0134679999999999,213,20.608
Volkswagen,Golf R,0.017464,0.012284,0.0150959999999999,237,15.64
Volkswagen,Jetta,0.011396,0.008436,0.010064,159,9.016000000000002
Volkswagen,Jetta SE/SEL,0.011988,0.008584,0.010508,167,12.42
Volkswagen,Jetta,0.01184,0.00814,0.010212,161,9.384
Volkswagen,Jetta GLI,0.0133199999999999,0.00962,0.011692,185,14.168000000000001
Volkswagen,Jetta GLI,0.0134679999999999,0.009472,0.011692,186,10.304
Volkswagen,Passat,0.0143559999999999,0.009768,0.012284,196,12.696000000000002
Volkswagen,Taos,0.012432,0.009768,0.011248,178,11.408
Volkswagen,Taos 4MOTION,0.01406,0.010952,0.01258,200,13.616
Volkswagen,Tiguan 4MOTION,0.015688,0.01184,0.0139119999999999,222,10.856
Volkswagen,Tiguan R-Line 4MOTION,0.01628,0.012284,0.014504,229,11.776
Volvo,S60 B5,0.0133199999999999,0.009916,0.01184,186,18.032000000000004
Volvo,S60 B5 AWD,0.0139119999999999,0.010212,0.012284,193,12.144000000000002
Volvo,S90 B6 AWD,0.015392,0.0111,0.0134679999999999,212,14.904000000000002
Volvo,V60 T6 AWD,0.016724,0.0111,0.014208,224,15.824000000000002
Volvo,V60 CC T5 AWD,0.016132,0.011396,0.01406,221,12.512
Volvo,V90 CC B6 AWD,0.015688,0.011988,0.01406,222,11.408
Volvo,XC40 T4 AWD,0.015836,0.011248,0.013764,217,26.986666666666668
Volvo,XC40 T5 AWD,0.015836,0.011396,0.0139119999999999,219,7.728
Volvo,XC60 B5 AWD,0.0155399999999999,0.011988,0.0139119999999999,219,7.885714285714286
Volvo,XC60 B6 AWD,0.01628,0.0128759999999999,0.014652,232,13.616
Volvo,XC90 T5 AWD,0.01702,0.012432,0.0149479999999999,236,13.984
Volvo,XC90 T6 AWD,0.018352,0.013172,0.015984,252,9.384
